ano,mes,origen,destino,tipo_equipo,tipo_vuelo,trafico,empresa,vuelos,sillas,carga_ofrecida,pasajeros,carga_bordo
2010,10,CTG,BOG,C414,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,1.0,0.0,0.0,4.0,0.0
2013,12,CTG,CLO,A318,R,N,AVIANCA,20.0,1996.0,130283.0,1737.0,590.0
2012,8,VVC,EYP,C182,T,N,ARO LTDA,1.0,0.0,0.0,3.0,50.0
2010,9,VVC,PCR,C182,T,N,AEROMENEGUA,3.0,0.0,0.0,12.0,3000.0
2012,7,EJA,BOG,A320,R,N,AVIANCA,1.0,150.0,12849.0,53.0,0.0
2011,8,BOG,CTG,HAWK,T,N,HELISTAR S.A.S,2.0,0.0,0.0,5.0,0.0
2010,8,BOG,VVC,BE9L,T,N,ALPES S.A.S,2.0,0.0,0.0,5.0,30.0
2012,2,PCR,BOG,B721,R,N,AEROSUCRE,1.0,0.0,30030.0,nan,12768.47
2013,8,PCR,BOG,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,988.0,44616.0,nan,0.0
2012,7,BOG,ADZ,A320,R,N,AVIANCA,nan,13042.0,385444.0,nan,207493.0
2010,6,CZU,VUP,JS32,R,N,AEROLINEA DE ANTIOQUIA S.A.,4.0,47.0,317.0,28.0,873.6
2013,6,TME,CUC,C402,T,N,AEROCHARTER ANDINA S.A.S.,1.0,0.0,0.0,2.0,200.0
2013,8,NVA,BOG,A318,R,N,AVIANCA,49.0,4900.0,325506.0,3717.0,7995.0
2013,4,UIB,NQU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,416.0,9750.0,199.0,0.0
2012,4,TCO,BOG,L410,T,N,SEARCA S.A.,1.0,0.0,0.0,0.0,200.0
2010,11,PUU,NVA,B190,T,N,SEARCA S.A.,12.0,0.0,0.0,211.0,1926.0
2012,5,BOG,7NS,BE20,T,N,SEARCA S.A.,1.0,nan,0.0,nan,72.0
2013,1,EJA,BOG,B190,T,N,SEARCA S.A.,12.0,0.0,0.0,131.0,1455.0
2013,12,BOG,UIB,JS41,R,N,EASYFLY S.A,42.0,nan,0.0,756.0,0.0
2012,7,EYP,BOG,JS32,T,N,SARPA S.A.S,9.0,0.0,0.0,nan,0.0
2013,10,BOG,ADZ,A320,A,N,AVIANCA,1.0,150.0,9782.0,132.0,8200.0
2011,6,FLA,IBE,PA34,T,N,SAER,2.0,0.0,0.0,4.0,200.0
2013,4,BOG,BOG,L410,T,N,SEARCA S.A.,2.0,0.0,0.0,4.0,1400.0
2011,8,NVA,VGP,L410,T,N,SEARCA S.A.,1.0,0.0,0.0,nan,180.0
2013,1,AUC,CUC,B190,T,N,SEARCA S.A.,1.0,nan,0.0,10.0,200.0
2011,1,PCR,BOG,B722,R,N,AEROSUCRE,1.0,0.0,24000.0,0.0,8102.0
2013,10,BOG,PCR,AN32,T,N,AER CARIBE LIMITADA,2.0,0.0,0.0,0.0,7000.0
2010,12,BOG,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,598.0,19500.0,405.0,0.0
2011,2,CLO,BOG,B737,R,N,C.V. CARGO,2.0,0.0,28400.0,0.0,7475.0
2011,12,VVC,IBE,C210,T,N,SAER,nan,0.0,0.0,2.0,64.35
2013,4,NVA,PUU,B190,T,N,SEARCA S.A.,16.0,0.0,0.0,nan,3050.0
2010,9,NVA,VGP,B190,T,N,SEARCA S.A.,5.0,0.0,0.0,62.0,895.0
2010,2,PPN,GPI,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,nan,256.0,26400.0,168.0,2846.0
2011,5,MVP,VVC,C182,T,N,AEROMENEGUA,1.0,0.0,0.0,2.0,2400.0
2012,5,BMG,GYM,C206,T,N,ARO LTDA,1.0,0.0,0.0,3.0,0.0
2013,3,BOG,UIB,JS41,R,N,EASYFLY S.A,34.0,715.0,0.0,530.0,0.0
2013,3,VVC,PZA,P28R,T,N,SAER,2.0,0.0,0.0,4.0,210.0
2011,2,CUC,OCV,C303,T,N,AEROCHARTER ANDINA S.A.S.,1.0,0.0,0.0,1.0,0.0
2010,7,CLO,PUU,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,416.0,29250.0,308.0,108.0
2011,8,ELB,MTR,C206,T,N,AVIOCESAR,2.0,0.0,0.0,4.0,124.0
2013,8,BOG,EYP,A320,R,N,AVIANCA,1.0,150.0,11364.0,59.0,1323.0
2011,3,VVC,BMG,DC3,T,N,AEROLINEAS LLANERAS ARALL LTDA.,3.0,0.0,0.0,17.0,5160.0
2012,7,VVC,EJA,AC90,T,N,LLANERA DE AVIACION,1.0,0.0,0.0,1.0,1.0
2010,4,VVC,EYP,C182,T,N,TARI,2.0,0.0,0.0,1.0,30.0
2010,11,BMG,EYP,BE20,T,N,SEARCA S.A.,1.0,0.0,0.0,2.0,0.0
2010,5,CTG,SMR,B737,R,N,AIRES,1.0,148.0,0.0,73.0,0.0
2013,6,CTG,CLO,A320,R,N,AVIANCA,18.0,2700.0,112354.0,2364.0,1210.0
2011,11,VVC,MVP,C172,T,N,SAVIARE LTDA,1.0,0.0,0.0,2.0,50.0
2010,4,UIB,ACD,B190,T,N,TAC,1.0,0.0,0.0,1.0,0.0
2011,9,BOG,EYP,DH4,R,N,AIRES,70.0,5460.0,18000.0,3879.0,16705.0
2012,3,BOG,MTB,B190,T,N,SEARCA S.A.,20.0,0.0,0.0,297.0,3465.0
2011,12,CTG,BOG,B722,R,N,LAS,4.0,0.0,106186.08,0.0,105343.81
2012,3,VVC,VVC,AN26,R,N,SELVA,1.0,8.0,5000.0,0.0,3446.0
2013,10,GYM,PSO,PA34,T,N,AERO TAXI GUAYMARAL ATG S.A.S,1.0,0.0,0.0,2.0,0.0
2013,11,AUC,AUC,C402,T,N,AEROCHARTER ANDINA S.A.S.,1.0,0.0,0.0,2.0,0.0
2013,11,MTR,ELB,C172,T,N,AVIOCESAR,2.0,0.0,0.0,3.0,154.0
2010,1,BOG,SMR,F10,R,N,SAM,32.0,3122.0,42760.0,2979.0,2352.0
2010,4,OCV,OCV,PA34,T,N,AEROGALAN,1.0,nan,0.0,1.0,0.0
2013,8,ADZ,BOG,B737,R,N,AIRES,11.0,1628.0,27500.0,1460.0,5907.0
2013,2,PUU,NVA,JS32,T,nan,SARPA S.A.S,1.0,0.0,0.0,nan,0.0
2013,3,AUC,TME,C182,T,N,AEROMENEGUA,3.0,0.0,0.0,7.0,1000.0
2011,5,BOG,EYP,B732,R,N,AEROSUCRE,7.0,0.0,210000.0,0.0,204002.0
2013,10,CTG,BOG,A320,A,N,AVIANCA,8.0,1200.0,127407.0,1116.0,1497.0
2012,12,BOG,VGP,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,nan,782.0,12750.0,656.0,524.16
2012,4,FLA,BOG,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,40.0,nan,120000.0,1315.0,2336.0
2012,5,BOG,EYP,AN26,R,N,SELVA,2.0,38.0,5000.0,nan,23943.920000000002
2012,1,BOG,UIB,C414,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,3.0,0.0,0.0,6.0,0.0
2010,4,EYP,9CU,C182,T,N,AERO APOYO,1.0,0.0,0.0,1.0,0.0
2012,6,VUP,CTG,C303,T,N,AEROCHARTER ANDINA S.A.S.,1.0,0.0,0.0,2.0,40.0
2013,9,VVC,BMG,P28A,T,N,ARO LTDA,1.0,0.0,0.0,2.0,214.5
2011,1,MVP,BOG,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,4.0,304.0,9600.0,153.0,1083.0
2011,6,ADZ,BOG,BE20,T,N,RIO SUR,1.0,0.0,0.0,4.0,0.0
2012,5,EYP,7GF,C206,T,N,ALPES S.A.S,21.0,0.0,0.0,74.0,1418.0
2012,3,VGP,NVA,B190,T,N,SEARCA S.A.,3.0,0.0,0.0,38.0,1856.4
2012,3,VGP,NVA,B190,T,N,SEARCA S.A.,3.0,0.0,0.0,38.0,510.0
2012,12,BOG,UIB,JS41,R,N,EASYFLY S.A,41.0,837.0,0.0,763.0,0.0
2013,2,VVC,GYM,PA34,T,N,SAER,1.0,0.0,0.0,2.0,145.6
2013,2,7NT,BOG,B190,T,N,SEARCA S.A.,10.0,0.0,0.0,165.0,4420.0
2011,7,BBA,BUN,C402,T,N,AEROEXPRESO DEL PACIFICO S.A.,17.0,0.0,0.0,87.0,73.0
2011,10,VUP,BOG,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,1.0,0.0
2010,2,NQU,UIB,DHC,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,16.0,304.0,28000.0,243.0,0.0
2012,12,NVA,PUU,PA30,T,nan,SAER,2.0,0.0,0.0,4.0,200.0
2013,9,BOG,AUC,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,11.0,nan,16500.0,470.0,732.0
2011,4,BOG,CLO,H25B,T,N,CENTRAL CHARTER,3.0,0.0,0.0,nan,0.0
2010,10,VVC,VVC,C210,T,N,SAER,6.0,nan,0.0,nan,280.0
2010,7,TME,BOG,B190,T,N,SEARCA S.A.,3.0,0.0,0.0,53.0,450.0
2012,6,9AJ,MVP,C172,T,N,TARI,1.0,0.0,0.0,1.0,1.0
2013,9,VVC,AUC,C182,T,N,SAVIARE LTDA,1.0,0.0,0.0,1.0,0.0
2010,4,BOG,CLO,B190,T,N,TAC,2.0,0.0,0.0,nan,0.0
2012,1,BOG,BOG,C421,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,1.0,nan,0.0,2.0,0.0
2011,12,FLA,BOG,BE20,T,N,RIO SUR,2.0,0.0,0.0,9.0,200.0
2012,3,RAV,VVC,C210,T,N,SAER,1.0,0.0,0.0,nan,50.0
2012,3,CLO,BOG,DH4,R,N,AIRES,7.0,546.0,12790.0,nan,5940.0
2012,6,RCH,VUP,PA31,T,N,CHARTER DEL CARIBE S.A.,1.0,nan,0.0,nan,0.0
2010,4,BOG,PZA,BE9T,T,N,HELI JET SAS,1.0,nan,0.0,6.0,0.0
2013,10,BOG,TLU,JS32,T,N,SARPA S.A.S,1.0,0.0,0.0,1.0,0.0
2010,5,CTG,RCH,AT43,R,N,ARKAS S.A.,1.0,0.0,3911.0,0.0,3603.0
2013,2,ADZ,CLO,E190,R,N,AEROREPUBLICA,28.0,nan,291119.0,1897.0,17830.0
2010,1,EYP,GYM,PA34,T,N,SAER,1.0,0.0,0.0,2.0,0.0
2010,10,PSO,BOG,BE9L,T,N,RIO SUR,2.0,0.0,0.0,9.0,0.0
2011,6,RVE,BOG,AN32,T,N,AER CARIBE LIMITADA,3.0,0.0,0.0,0.0,14400.0
2012,9,CLO,TCO,F50,R,N,AVIANCA,60.0,nan,94656.0,2572.0,6164.0
2011,11,PUU,GYM,PA31,T,N,SAER,1.0,0.0,0.0,2.0,20.0
2010,6,SMR,BOG,B737,R,N,AIRES,90.0,13320.0,1494.0,9858.0,1494.0
2010,5,IBE,MQU,P28A,T,N,SAER,1.0,0.0,0.0,2.0,100.0
2013,7,CTG,CTG,B721,R,N,LAS,2.0,0.0,36116.0,0.0,35973.0
2013,2,IBE,BOG,PA31,T,N,SAER,3.0,0.0,0.0,6.0,200.0
2011,6,BOG,ADZ,A320,A,N,AVIANCA,6.0,908.0,88065.0,nan,11400.0
2012,1,CTG,BOG,B721,R,N,LAS,2.0,0.0,40072.0,0.0,39913.0
2011,4,EYP,7GF,C206,T,N,ALPES S.A.S,30.0,0.0,0.0,103.0,1443.0
2012,2,VVC,BMG,DC3,R,N,AIR COLOMBIA,nan,0.0,15000.0,0.0,11500.0
2011,2,BOG,VGP,B190,T,N,SEARCA S.A.,10.0,0.0,0.0,110.0,6954.0
2013,8,IPI,CLO,B190,T,N,TAC,9.0,0.0,0.0,157.0,1500.0
2011,4,7NT,EYP,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,19.0,300.0
2012,3,CLO,BOG,A320,R,N,AVIANCA,370.0,55614.0,2412814.0,44577.0,112988.0
2010,11,FLA,FLA,JS32,T,N,SARPA S.A.S,1.0,0.0,0.0,3.0,0.0
2012,5,PUU,VVC,C210,T,N,SAER,1.0,0.0,0.0,2.0,0.0
2013,7,MQU,BOG,BE40,T,N,SEARCA S.A.,1.0,0.0,0.0,1.0,0.0
2013,6,CUC,BOG,B190,T,N,SEARCA S.A.,4.0,0.0,0.0,42.0,260.0
2010,7,NVA,BOG,F50,A,N,AVIANCA,6.0,309.0,6891.0,265.0,0.0
2013,12,CLO,PUU,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,601.0,19500.0,497.0,0.0
2010,4,BOG,IBE,AT43,R,N,ARKAS S.A.,1.0,0.0,4326.0,0.0,4326.0
2012,5,CTG,CTG,A319,R,N,AVIANCA,18.0,2167.0,156590.0,1485.0,2250.0
2011,3,VUP,BOG,JS32,T,N,SARPA S.A.S,4.0,0.0,0.0,44.0,0.0
2011,10,EYP,PZA,C206,T,nan,ALPES S.A.S,1.0,0.0,0.0,5.0,90.0
2013,1,PUU,NVA,PA30,T,N,SAER,1.0,nan,0.0,nan,0.0
2011,3,SMR,BOG,B737,R,N,AIRES,nan,13616.0,6000.0,9110.0,3354.0
2012,2,MTR,ELB,C182,T,N,AVIOCESAR,1.0,0.0,0.0,2.0,75.0
2011,11,VVC,BOG,BE40,T,N,SEARCA S.A.,1.0,0.0,0.0,2.0,0.0
2012,1,BOG,FLA,C421,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,1.0,0.0,0.0,2.0,0.0
2010,10,PSO,BOG,C414,T,nan,AEROLINEAS ALAS DE COLOMBIA LTDA.,1.0,0.0,0.0,2.0,0.0
2013,6,TME,EYP,C182,T,N,AERO APOYO,1.0,0.0,0.0,2.0,0.0
2013,9,CLO,UIB,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,12.0,384.0,9000.0,271.0,452.0
2012,11,VVC,BOG,B190,T,N,SEARCA S.A.,25.0,0.0,0.0,244.0,6963.0
2013,12,EYP,7HG,C206,T,N,ALPES S.A.S,nan,nan,0.0,39.0,294.0
2013,4,BOG,CUC,A318,R,N,AVIANCA,32.0,3199.0,141255.0,2487.0,4114.0
2013,11,HTZ,HTZ,C303,T,N,AEROCHARTER ANDINA S.A.S.,1.0,0.0,0.0,2.0,40.0
2013,8,BOG,EYP,A318,R,N,AVIANCA,5.0,500.0,31431.0,340.0,2288.0
2011,2,BUN,CLO,PA34,T,N,TARI,1.0,0.0,0.0,2.0,75.0
2012,12,VVC,AUC,P28A,T,N,ARO LTDA,2.0,0.0,0.0,6.0,0.0
2012,11,7GF,VVC,C206,T,N,ALPES S.A.S,2.0,0.0,0.0,4.0,30.0
2012,5,BOG,PSO,C414,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,2.0,0.0,0.0,4.0,0.0
2011,5,BOG,VVC,BE20,T,N,SEARCA S.A.,2.0,0.0,0.0,2.0,40.0
2012,6,BOG,EJA,A319,R,nan,AVIANCA,2.0,240.0,23746.579999999998,159.0,0.0
2013,3,AUC,TME,C182,T,N,SAVIARE LTDA,9.0,0.0,0.0,18.0,350.0
2012,1,MGN,EJA,C402,T,N,AEROCHARTER ANDINA S.A.S.,2.0,0.0,0.0,7.0,320.0
2013,6,MVP,VVC,C182,T,N,AEROMENEGUA,1.0,nan,0.0,1.0,500.0
2013,11,VVC,NVA,PA34,T,N,AERUPIA SAS,1.0,0.0,0.0,1.0,0.0
2011,10,CUC,BOG,B350,T,N,HELISTAR S.A.S,1.0,0.0,0.0,4.0,138.0
2011,8,BOG,VVC,BE20,T,N,AER CARIBE LIMITADA,2.0,nan,0.0,8.0,0.0
2011,3,BOG,CUC,C172,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,nan,0.0,0.0,4.0,0.0
2011,5,FLA,BOG,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,22.0,704.0,16500.0,497.0,372.0
2011,11,UIB,BOG,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,17.0,782.0,25500.0,624.0,440.0
2013,5,PPN,TCO,AN32,T,N,AER CARIBE LIMITADA,1.0,0.0,0.0,0.0,3300.0
2013,10,BOG,VVC,BE20,T,N,SEARCA S.A.,1.0,0.0,0.0,nan,300.0
2013,10,BUN,BOG,AT43,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,598.0,19500.0,375.0,13.0
2010,12,BOG,VVC,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,13.0,988.0,31200.0,180.0,294.0
2010,11,BOG,CTG,767,R,N,AVIANCA,1.0,184.0,10006.0,170.0,5096.0
2011,8,BOG,MTR,B737,R,N,AIRES,64.0,9472.0,40000.0,6630.0,31301.0
2013,7,BOG,MTR,A320,R,N,AVIANCA,61.0,9150.0,187702.5,6405.0,54323.36
2010,3,VVC,EYP,C206,T,N,SAER,5.0,0.0,0.0,10.0,250.0
2013,1,GPI,CLO,L410,T,N,TAC,16.0,0.0,0.0,268.0,4677.53
2013,7,BOG,SMR,A320,A,N,AVIANCA,1.0,150.0,2524.0,130.0,0.0
2012,4,BOG,CLO,DH4,R,N,AIRES,4.0,312.0,2855.0,272.0,2549.0
2012,4,PPN,CLO,L410,T,N,TAC,1.0,0.0,0.0,6.0,50.0
2011,11,EYP,GYM,PA31,T,N,SAER,1.0,0.0,0.0,1.0,80.0
2010,10,EJA,BOG,F10,R,N,AVIANCA,46.0,4461.0,158414.0,3242.0,331.0
2011,7,GPI,CLO,L410,T,N,TAC,5.0,0.0,0.0,70.0,964.0
2013,6,MVP,VVC,C172,T,N,AEROLINEAS LLANERAS ARALL LTDA.,1.0,0.0,0.0,nan,200.0
2010,8,PUU,BOG,B190,T,N,SEARCA S.A.,9.0,0.0,0.0,164.0,1295.0
2011,5,BOG,PUU,DH8D,R,N,AIRES,30.0,1110.0,0.0,802.0,0.0
2011,3,EJA,VVC,L410,T,N,SEARCA S.A.,1.0,0.0,0.0,2.0,100.0
2010,8,BOG,VVC,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7.0,224.0,2625.0,32.0,0.0
2011,10,BOG,FLA,D328,A,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,3.0,nan,6750.0,61.0,390.0
2010,11,BOG,EJA,F50,R,N,AVIANCA,nan,nan,25776.0,1242.0,2152.0
2010,10,EYP,BOG,BE9L,T,N,RIO SUR,1.0,nan,0.0,5.0,0.0
2012,2,PUU,BOG,PA31,T,N,SAER,1.0,0.0,0.0,nan,0.0
2010,4,EYP,VVC,PA34,T,N,SAER,2.0,0.0,0.0,4.0,0.0
2010,10,BOG,VUP,F10,R,N,SAM,6.0,563.0,40046.0,451.0,216.0
2013,10,MVP,VVC,C206,T,N,AMERICAÂ´S AIR SAS,1.0,0.0,0.0,5.0,15.729999999999999
2011,2,EYP,EYP,C172,T,N,ALPES S.A.S,1.0,0.0,0.0,nan,5.0
2012,5,IBE,BOG,B190,T,N,PETROLEUM,1.0,0.0,0.0,0.0,1.0
2013,5,VUP,BOG,A318,R,N,AVIANCA,26.0,2600.0,154250.0,2119.0,85.0
2013,2,CLO,BOG,F50,R,N,AVIANCA,14.0,728.0,31818.0,437.0,0.0
2013,10,RCH,RCH,PA31,T,N,AVIOCESAR,1.0,0.0,0.0,2.0,69.0
2010,12,MVP,EYP,B732,R,N,AEROSUCRE,2.0,0.0,30000.0,0.0,6759.0
2012,12,VVC,BOG,B190,T,N,SEARCA S.A.,15.0,0.0,0.0,135.0,1603.0
2010,6,BOG,CUC,A320,R,N,SAM,65.0,9686.0,417814.0,6952.0,4331.0
2011,3,BOG,EJA,JS41,R,N,EASYFLY S.A,117.0,2691.0,0.0,2110.0,0.0
2011,3,BOG,NVA,DH4,R,N,AIRES,32.0,2496.0,12870.0,1615.0,3789.5
2010,6,PVA,ADZ,L410,T,N,SEARCA S.A.,117.0,0.0,0.0,1322.0,12404.0
2011,6,AUC,CUC,B90,T,N,LANS S.A.S,1.0,0.0,0.0,4.0,0.0
2010,11,CTG,BOG,B190,T,N,TAC,2.0,0.0,0.0,3.0,45.0
2010,6,PSO,BOG,F50,R,N,AVIANCA,26.0,1353.0,64442.0,1070.0,52.0
2012,8,BOG,SMR,BE20,T,N,AER CARIBE LIMITADA,2.0,0.0,0.0,4.0,0.0
2013,4,AUC,BOG,L410,T,N,SEARCA S.A.,1.0,0.0,0.0,3.0,0.0
2010,11,CLO,GPI,L410,T,N,TAC,12.0,nan,0.0,151.0,2765.0
2012,11,BOG,VVC,HAWK,T,N,HELISTAR S.A.S,1.0,0.0,0.0,5.0,0.0
2012,6,7GF,EYP,C172,T,N,ALPES S.A.S,4.0,0.0,0.0,nan,71.5
2012,11,9BB,VVC,P28A,T,N,ARO LTDA,1.0,nan,0.0,3.0,0.0
2012,5,BOG,AUC,BE9L,T,N,RIO SUR,1.0,0.0,0.0,7.0,200.0
2011,12,UIB,BBA,C206,T,N,AEROEJECUTIVOS DE ANTIOQUIA S.A.,2.0,nan,0.0,10.0,0.0
2013,10,CUC,RAV,C402,T,N,AEROCHARTER ANDINA S.A.S.,nan,nan,0.0,2.0,50.0
2011,10,TCO,EJA,AN32,T,N,AER CARIBE LIMITADA,1.0,0.0,0.0,0.0,4200.0
2010,3,BOG,UIB,D328,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,29.0,928.0,47850.0,630.0,4901.0
2013,12,SVI,GYM,PA31,T,N,AERO TAXI GUAYMARAL ATG S.A.S,1.0,0.0,0.0,1.0,0.0
2012,3,BOG,EYP,HAWK,T,N,HELISTAR S.A.S,nan,0.0,0.0,12.0,46.0
2010,2,BOG,PCR,B721,R,N,AEROSUCRE,1.0,0.0,21000.0,0.0,9991.0
2011,10,MTR,BOG,B737,R,N,C.V. CARGO,1.0,0.0,13471.0,0.0,10932.0
2012,10,PCR,EYP,B190,T,N,SEARCA S.A.,1.0,nan,0.0,7.0,70.0
2012,8,MVP,VVC,C182,T,N,AEROMENEGUA,2.0,0.0,0.0,2.0,1000.0
2012,10,GYM,VVC,C206,T,N,SAVIARE LTDA,3.0,0.0,0.0,3.0,3.0
2011,12,BOG,VGP,BE20,T,N,SEARCA S.A.,1.0,0.0,0.0,3.0,0.0
2011,7,CZU,CTG,B190,T,N,PETROLEUM,1.0,0.0,0.0,2.0,0.0
2010,10,CTG,BOG,F10,R,N,SAM,6.0,590.0,4980.69,nan,401.83
2010,10,BOG,CLO,319,R,N,AVIANCA,44.0,nan,288761.0,4716.0,24293.0
2013,3,RVE,BOG,AN26,T,N,AER CARIBE LIMITADA,1.0,0.0,0.0,0.0,1500.0
2011,3,BOG,RVE,C414,T,N,LLANERA DE AVIACION,1.0,0.0,0.0,2.0,0.0
2013,11,MQU,IBE,C340,T,N,SAER,1.0,0.0,0.0,2.0,50.0
2010,7,ADZ,BOG,B737,R,N,AIRES,17.0,2516.0,14982.0,2283.0,14982.0
2011,12,BOG,CTG,E190,R,N,AEROREPUBLICA,102.0,10710.0,2329028.0,9817.0,108590.0
2012,9,MFS,MFS,C180,T,N,ARO LTDA,1.0,0.0,0.0,2.0,100.0
2010,9,BUN,CLO,PA34,T,N,TARI,5.0,0.0,0.0,2.0,10.0
2013,8,SMR,BOG,A320,R,N,AVIANCA,160.0,24000.0,807093.0,20303.0,131869.0
2013,7,EYP,BOG,F50,R,N,AVIANCA,59.0,3056.0,86165.0,2282.0,3085.0
2011,3,BOG,7NT,B190,T,N,SEARCA S.A.,8.0,0.0,0.0,73.0,1075.0
2013,4,9BB,EYP,PA34,T,N,SAER,1.0,0.0,0.0,nan,0.0
2012,4,BOG,CUC,B190,T,nan,SEARCA S.A.,6.0,nan,0.0,70.0,3765.0
2012,7,BOG,VVC,DH8D,R,N,AIRES,51.0,1887.0,2588.5,1355.0,12335.960000000001
2013,6,NVA,MQU,PA34,T,N,SAER,1.0,0.0,0.0,2.0,50.0
2013,1,AUC,GYM,PA34,T,N,AERO TAXI GUAYMARAL ATG S.A.S,1.0,0.0,0.0,4.0,50.0
2011,8,UIB,BOG,DH4,R,N,AIRES,3.0,234.0,24000.0,99.0,5163.0
2010,10,UIB,COG,JS32,R,N,AEROLINEA DE ANTIOQUIA S.A.,1.0,nan,74.5,10.0,382.2
2013,4,PCR,VVC,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,9.0,684.0,21600.0,418.0,0.0
2012,2,BOG,FLA,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,nan,76.0,7200.0,64.0,0.0
2013,12,BOG,ADZ,A320,R,N,AIRES,55.0,9570.0,192500.0,8416.0,159124.0
2012,7,CTG,BOG,E190,R,N,AEROREPUBLICA,58.0,6150.0,810468.23,nan,2516.7999999999997
2010,12,BOG,VUP,BE20,T,N,AER CARIBE LIMITADA,2.0,0.0,0.0,7.0,0.0
2013,10,BOG,EYP,AN32,T,N,AER CARIBE LIMITADA,2.0,0.0,0.0,0.0,200.0
2011,10,BOG,CLO,319,R,N,AVIANCA,77.0,9249.0,60479.0,7362.0,16561.0
2013,5,BOG,VUP,A319,A,N,AVIANCA,2.0,240.0,16615.0,140.0,207.0
2013,10,PCR,VVC,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,8.0,608.0,19200.0,407.0,0.0
2012,8,VVC,BOG,C414,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,1.0,0.0,0.0,2.0,0.0
2012,8,VVC,7NT,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,18.0,810.0
2013,9,VVC,EYP,C206,T,N,ALPES S.A.S,1.0,0.0,0.0,1.0,0.0
2010,1,BOG,CLO,A320,R,N,SAM,2.0,295.0,21358.0,169.0,0.0
2012,8,CLO,GYM,PA31,T,N,SAER,1.0,0.0,0.0,4.0,50.0
2011,3,BOG,CUC,A320,R,N,AVIANCA,115.0,nan,609678.0,13171.0,22757.0
2013,6,PUU,EYP,B190,T,N,SEARCA S.A.,1.0,0.0,0.0,1.0,1800.0
2012,2,MVP,BOG,E170,R,N,SERVICIO AEREO A TERRITORIOS NACIONALES SATENA,7.0,532.0,16800.0,294.0,400.0
2012,5,EJA,BOG,JS41,R,N,EASYFLY S.A,146.0,4364.0,0.0,2892.0,0.0
2010,4,CLO,BOG,757,R,N,AVIANCA,5.0,850.0,152140.0,500.0,2580.0
2012,12,BOG,EYP,C414,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,2.0,0.0,0.0,3.0,0.0
2011,8,BOG,UIB,C414,T,N,LLANERA DE AVIACION,3.0,0.0,0.0,6.0,0.0
2010,8,AUC,CUC,C414,T,N,AEROLINEAS ALAS DE COLOMBIA LTDA.,2.0,0.0,0.0,8.0,0.0
2012,9,BMG,GYM,PA34,T,N,LLANERA DE AVIACION,3.0,nan,0.0,0.0,1820.0
2012,12,RAV,RAV,C182,T,N,AEROMENEGUA,nan,0.0,0.0,6.0,600.0
2013,11,IBE,BOG,F50,R,N,AVIANCA,56.0,2885.0,63027.0,2423.0,2733.0
2012,3,BOG,CLO,DH4,R,N,AIRES,7.0,546.0,3392.0,nan,2169.0
2012,11,RCH,BOG,B721,R,N,LAS,1.0,0.0,1152.0,0.0,1150.0
2010,12,BOG,CTG,AN32,T,N,AER CARIBE LIMITADA,9.0,0.0,0.0,nan,5300.0
2010,5,EJA,BOG,F10,R,N,SAM,45.0,nan,533727.0,2978.0,789.0
2011,11,9AJ,MVP,C182,T,N,AEROMENEGUA,1.0,0.0,0.0,1.0,100.0
